;div;h1;h2;h3;h4;h5;h6;img;form;fieldset;legend;label;input;labelsAssociados;script;article;section;nav;footer;video;audio;object;applet;table;tr;th;td;caption;style;links;ul;ol;li;dl;dt;dd;alt;roles.alert;roles.alertdialog;roles.application;roles.article;roles.banner;roles.button;roles.checkbox;roles.columnheader;roles.combobox;roles.complementary;roles.contentinfo;roles.definition;roles.dialog;roles.directory;roles.document;roles.form;roles.grid;roles.gridcell;roles.group;roles.heading;roles.img;roles.link;roles.listbox;roles.listitem;roles.log;roles.main;roles.marquee;roles.math;roles.menu;roles.menubar;roles.menuitem;roles.menuitemcheckbox;roles.menuitemradio;roles.navigation;roles.note;roles.option;roles.presentation;roles.progressbar;roles.radio;roles.radiogroup;roles.region;roles.row;roles.rowgroup;roles.rowheader;roles.scrollbar;roles.search;roles.separator;roles.slider;roles.spinbutton;roles.status;roles.tab;roles.tablist;roles.tabpanel;roles.textbox;roles.timer;roles.toolbar;roles.tooltip;roles.tree;roles.treegrid;roles.treeitem;arialabel;arialabelledby;ariadescribedby
;273;1;0;2;10;0;0;62;3;0;0;2;9;1;13;0;0;0;0;0;0;0;0;7;10;0;29;0;1;0;27;0;167;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
;496;1;22;21;0;0;0;188;2;0;0;1;9;1;18;0;0;0;0;0;0;0;0;8;12;0;31;0;2;0;26;0;173;0;0;0;188;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
;690;1;58;57;0;0;0;203;2;0;0;1;8;1;12;0;0;0;0;0;0;0;0;9;14;0;45;0;2;0;51;0;227;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
;533;1;40;38;0;0;0;173;2;0;0;1;8;1;15;0;0;0;0;0;0;0;0;9;14;0;45;0;2;0;55;0;268;0;0;0;173;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
;550;1;4;56;0;0;0;154;2;0;0;1;8;1;16;0;0;0;1;0;0;0;0;9;14;0;45;0;3;0;56;0;265;0;0;0;154;0;0;0;0;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0;0;3;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
YANDEX;20;0;0;0;0;0;0;29;3;0;0;1;15;1;9;0;0;0;0;0;0;0;0;21;37;0;90;0;3;0;0;1;5;4;16;14;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;31;0;0;0;0;0;0;20;3;0;0;1;15;1;10;0;0;0;0;0;0;0;0;22;39;0;92;0;4;0;1;1;15;4;16;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;41;0;0;0;0;0;0;21;3;0;0;1;15;1;11;0;0;0;0;0;0;0;0;19;33;0;85;0;4;0;1;1;17;4;13;11;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;41;0;0;0;0;0;0;17;3;0;0;1;15;1;13;0;0;0;0;0;0;0;0;19;33;0;84;0;4;0;1;1;16;4;13;11;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;43;0;0;0;0;0;0;15;3;0;0;1;15;1;12;0;0;0;0;0;0;0;0;19;33;0;84;0;4;0;1;1;17;4;13;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;45;1;18;0;0;0;0;9;3;0;0;3;10;3;12;0;0;0;0;0;0;0;0;11;17;7;42;0;2;0;4;3;29;1;2;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;48;1;21;0;0;0;0;13;3;0;0;3;10;3;13;0;0;0;0;0;0;0;0;13;19;7;46;0;2;0;4;3;29;2;3;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;44;1;17;0;0;0;0;11;3;0;0;3;10;3;14;0;0;0;0;0;0;0;0;12;20;9;50;0;2;0;5;3;47;1;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;45;1;15;0;0;0;0;10;3;0;0;3;10;3;15;0;0;0;0;0;0;0;0;14;23;9;58;0;2;0;4;3;43;1;2;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;53;1;17;0;0;0;0;9;3;0;0;3;11;3;19;0;0;0;0;0;0;0;0;15;22;6;57;0;2;0;3;3;38;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;67;1;8;0;0;0;0;16;3;0;0;3;11;3;16;0;0;0;0;0;0;0;0;14;21;6;55;0;2;0;5;3;38;4;12;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;62;1;7;0;0;0;0;10;3;0;0;3;13;3;17;0;0;0;0;0;0;0;0;15;22;5;59;0;2;0;7;3;46;4;14;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;109;1;7;0;0;0;0;11;3;0;0;3;11;3;20;0;0;0;0;0;0;0;0;17;24;5;61;0;2;0;6;3;50;4;14;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;114;1;5;0;0;0;0;8;3;0;0;3;13;3;17;0;0;0;0;0;0;0;0;20;29;5;68;0;2;0;7;3;59;4;14;4;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;139;1;6;0;0;0;0;13;3;0;0;3;12;3;20;0;0;0;0;0;0;2;0;24;33;5;76;0;2;0;8;3;65;4;14;4;13;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;117;1;5;0;0;0;0;9;3;0;0;3;12;3;18;0;0;0;0;0;0;0;0;20;29;5;71;0;2;0;6;3;62;4;14;4;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;162;0;1;0;0;0;0;6;3;0;0;3;12;3;12;0;0;0;0;0;0;0;0;15;22;0;54;0;2;0;7;0;27;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;242;0;2;0;0;0;0;9;4;0;0;3;20;3;16;0;0;0;0;0;0;3;0;20;30;0;66;0;2;0;7;0;31;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;191;0;1;0;0;0;0;18;3;0;0;3;13;3;15;0;0;0;0;0;0;2;0;17;27;0;64;0;2;0;6;0;23;0;0;0;18;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;200;0;1;0;0;0;0;8;3;0;0;3;10;3;20;0;0;0;0;0;0;1;0;15;21;0;55;0;1;0;6;0;21;0;0;0;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;203;1;10;0;0;0;0;8;3;0;0;3;10;3;20;0;0;0;0;0;0;3;0;17;20;2;44;0;1;0;6;0;23;0;0;0;8;0;0;0;0;1;8;0;0;0;8;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1;3;0;0;0;0;0;0;0;19;3;0
BING;36;0;0;1;0;0;0;4;2;0;0;3;10;3;19;0;0;0;0;0;0;0;0;4;7;0;17;0;3;0;5;0;20;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;35;0;0;1;0;0;0;4;2;0;0;3;10;3;18;0;0;0;0;0;0;0;0;4;7;0;17;0;4;0;5;0;14;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;89;0;0;3;0;0;0;8;3;0;0;0;11;0;26;0;0;0;0;0;0;0;0;7;13;0;33;0;5;0;12;0;44;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;64;0;0;3;0;0;0;4;2;0;0;0;7;0;21;0;0;0;0;0;0;0;0;4;7;0;17;0;3;0;6;0;25;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;66;0;0;3;0;0;0;4;2;0;0;0;7;0;21;0;0;0;0;0;0;0;0;4;8;0;18;0;4;0;6;0;27;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;32;0;0;0;0;0;0;4;2;0;0;3;11;3;20;0;0;0;0;0;0;0;0;4;7;0;17;0;3;0;4;0;16;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;62;0;0;0;0;0;0;4;2;0;0;0;8;0;24;0;0;0;0;0;0;0;0;5;9;0;20;0;4;0;2;0;17;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;67;0;0;0;0;0;0;4;2;0;0;0;8;0;22;0;0;0;0;0;0;0;0;5;9;0;20;0;4;0;2;0;17;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;76;0;0;0;0;0;0;4;2;0;0;0;8;0;26;0;0;0;0;0;0;0;0;5;9;0;20;0;5;0;2;0;17;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;71;0;0;0;0;0;0;4;2;0;0;0;8;0;26;0;0;0;0;0;0;0;0;5;9;0;21;0;3;0;2;0;15;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;75;0;0;0;0;0;0;4;2;0;0;0;8;0;23;0;0;0;0;0;0;0;0;5;9;0;20;0;3;0;3;0;17;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;104;0;0;0;0;0;0;4;2;0;0;0;8;0;21;0;0;0;0;0;0;0;0;5;9;0;20;0;3;0;6;0;33;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;95;0;0;0;0;0;0;5;2;0;0;0;8;0;20;0;0;0;0;0;0;6;0;4;7;0;17;0;2;0;6;0;30;0;0;0;5;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALIEXPRESS;54;0;0;6;0;0;0;21;3;0;0;0;13;0;9;0;0;0;0;0;0;0;0;3;6;0;16;0;2;0;14;0;54;7;7;15;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;81;0;0;11;1;0;0;33;3;0;0;0;13;0;11;0;0;0;0;0;0;0;0;3;6;0;16;0;1;0;16;0;75;3;3;10;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;77;0;0;4;5;0;0;17;2;0;0;0;12;0;12;0;0;0;0;0;0;0;0;3;6;0;16;0;1;0;11;0;61;2;2;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;111;0;0;4;10;15;0;25;2;0;0;0;12;0;19;0;0;0;0;0;0;0;0;3;6;0;16;0;2;0;33;0;141;96;96;81;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;116;1;0;4;10;17;0;33;2;0;0;2;17;2;23;0;0;0;0;0;0;0;0;3;6;0;16;0;3;0;34;0;133;21;21;21;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;189;1;0;23;6;0;0;94;2;0;0;2;19;2;22;0;0;0;0;0;0;0;0;3;6;0;16;0;9;0;30;0;135;36;33;36;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;208;1;0;23;5;0;0;97;2;0;0;2;21;2;26;0;0;0;0;0;0;0;0;3;6;0;16;0;8;0;29;0;137;36;35;36;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;342;0;0;6;5;0;0;119;3;0;0;0;24;0;17;0;0;0;0;0;0;0;0;3;6;0;16;0;3;0;38;0;139;32;32;33;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;348;0;0;6;5;0;0;130;2;0;0;0;24;0;16;0;0;0;0;0;0;0;0;3;6;0;16;0;4;0;40;0;145;39;39;41;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;298;1;0;5;5;0;0;127;3;0;0;0;34;0;19;0;0;0;0;0;0;0;0;3;6;0;16;0;4;0;40;0;142;41;41;44;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;182;1;4;12;0;0;0;35;2;0;0;0;21;0;20;0;0;0;0;0;0;0;0;3;6;0;16;0;2;0;27;0;47;55;55;55;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
INSTAGRAM;16;0;0;0;0;0;0;11;1;0;0;0;4;0;11;0;0;0;0;0;0;0;0;3;6;0;16;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;16;0;0;0;0;0;0;11;1;0;0;0;4;0;11;0;0;0;0;0;0;0;0;3;6;0;16;0;1;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;19;1;0;0;0;0;0;13;1;0;0;0;4;0;13;0;0;1;1;0;0;0;0;3;6;0;16;0;1;0;1;0;8;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;19;1;0;0;0;0;0;13;1;0;0;0;4;0;16;0;0;1;1;0;0;0;0;3;6;0;16;0;1;0;1;0;8;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;22;2;0;0;0;0;0;11;1;0;0;0;4;0;19;0;0;1;1;0;0;0;0;3;6;0;16;0;3;0;1;0;8;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;20;2;0;0;0;0;0;11;1;0;0;0;4;0;18;0;0;1;1;0;0;0;0;3;6;0;16;0;4;0;1;0;8;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;20;2;0;0;0;0;0;11;1;0;0;0;4;0;17;0;0;1;1;0;0;0;0;3;6;0;16;0;1;0;1;0;8;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;20;2;0;0;0;0;0;11;1;0;0;0;4;0;20;0;0;1;1;0;0;0;0;3;6;0;16;0;1;0;1;0;8;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;22;2;0;0;0;0;0;11;1;0;0;0;4;0;15;0;0;1;1;0;0;0;0;3;6;0;16;0;1;0;1;0;8;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MSN;98;1;18;13;7;0;0;11;5;0;0;4;15;4;9;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;27;1;115;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;126;0;16;7;2;0;0;20;5;0;0;4;16;4;21;0;0;0;0;0;0;0;0;4;10;3;25;1;3;0;27;1;118;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;181;0;18;3;0;0;0;21;6;0;0;5;16;5;25;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;20;0;133;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;147;0;12;3;2;4;0;26;7;0;0;11;22;11;26;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;33;0;141;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;153;0;12;4;2;4;0;27;7;0;0;11;22;11;26;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;34;0;130;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;162;0;12;5;2;4;0;25;8;0;0;12;24;12;27;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;34;0;131;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;172;0;13;5;3;4;0;27;8;0;0;12;24;12;27;0;0;0;0;0;0;0;0;4;10;3;25;1;2;0;36;0;138;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
